#fy	FY2018-19
#pages	28
#creator	Nitro Pro 8
#producer	
#source	fy2018-19.pdf
#page	7
#page	10
#page	11
7	442.15	529.27	2.42	.
7	444.55	529.27	5.18	7
7	449.71	529.27	5.18	5
7	499.66	529.27	5.18	7
7	504.82	529.27	2.42	.
7	507.22	529.27	5.18	2
7	512.38	529.27	5.18	5
7	281.93	516.55	9.55	H
7	291.52	516.55	7.82	E
7	299.34	516.55	5.63	S
7	304.97	516.55	7.47	C
7	312.40	516.55	8.74	O
7	362.35	516.55	5.18	2
7	367.51	516.55	5.18	9
7	372.67	516.55	2.42	.
7	375.07	516.55	5.18	5
7	431.83	516.55	5.18	2
7	436.99	516.55	5.18	2
7	442.15	516.55	2.42	.
7	444.55	516.55	5.18	5
7	449.71	516.55	5.18	9
7	499.66	516.55	5.18	6
7	504.82	516.55	2.42	.
7	507.22	516.55	5.18	9
7	512.38	516.55	5.18	1
7	277.73	503.95	7.47	K
7	285.17	503.95	3.68	-
7	288.89	503.95	7.82	E
7	296.71	503.95	2.87	l
7	299.58	503.95	5.18	e
7	304.75	503.95	5.18	c
7	309.89	503.95	3.46	t
7	313.34	503.95	3.80	r
7	317.09	503.95	3.10	i
7	320.19	503.95	5.18	c
7	362.35	503.95	5.18	1
7	367.51	503.95	5.18	9
7	372.67	503.95	2.42	.
7	375.07	503.95	5.18	1
7	431.83	503.95	5.18	1
7	436.99	503.95	5.18	8
7	442.15	503.95	2.42	.
7	444.55	503.95	5.18	7
7	449.71	503.95	5.18	5
7	499.66	503.95	5.18	0
7	504.82	503.95	2.42	.
7	507.22	503.95	5.18	3
7	512.38	503.95	5.18	5
7	286.25	491.35	9.89	W
7	296.09	491.35	2.87	.
7	301.73	491.35	7.24	A
7	308.93	491.35	5.06	v
7	313.98	491.35	2.87	:
7	357.31	491.35	4.37	1
7	361.63	491.35	5.18	7
7	366.80	491.35	2.87	.
7	369.67	491.35	5.18	9
7	374.85	491.35	5.18	2
7	379.99	491.35	5.18	3
7	430.15	491.35	4.37	1
7	434.47	491.35	5.18	6
7	439.64	491.35	2.87	.
7	442.51	491.35	4.37	1
7	446.83	491.35	5.18	8
7	452.01	491.35	4.37	1
7	497.26	491.35	4.37	1
7	501.58	491.35	2.87	.
7	504.45	491.35	5.18	7
7	509.62	491.35	5.18	4
7	514.80	491.35	5.18	2
7	396.07	478.75	7.60	T
7	403.63	478.75	5.90	A
7	409.53	478.75	6.09	B
7	415.63	478.75	5.71	L
7	421.38	478.75	6.37	E
7	430.03	478.75	4.37	1
7	108.02	652.54	6.88	L
7	114.86	652.54	6.12	o
7	120.98	652.54	4.38	s
7	125.30	652.54	4.38	s
7	129.62	652.54	5.00	e
7	134.62	652.54	4.38	s
7	145.09	652.54	2.75	i
7	147.84	652.54	6.12	n
7	160.20	652.54	3.50	t
7	163.70	652.54	6.12	h
7	169.82	652.54	5.00	e
7	180.94	652.54	6.00	d
7	186.94	652.54	2.75	i
7	189.69	652.54	4.38	s
7	194.02	652.54	3.50	t
7	197.53	652.54	4.00	r
7	201.46	652.54	2.75	i
7	204.21	652.54	6.12	b
7	210.33	652.54	5.88	u
7	216.21	652.54	3.50	t
